episode,steps,return
1493,10,11.0
1494,14,7.0
1495,24,-21.0
1496,10,11.0
1497,20,-8.0
1498,23,-20.0
1499,10,11.0
1500,19,2.0
1501,16,5.0
1502,13,8.0
1503,15,6.0
1504,16,5.0
1505,20,-8.0
1506,18,3.0
1507,18,-6.0
1508,11,10.0
1509,14,-2.0
1510,10,11.0
1511,12,9.0
1512,15,-3.0
1513,13,-1.0
1514,12,0.0
1515,14,-2.0
1516,13,8.0
1517,15,6.0
1518,14,-2.0
1519,12,0.0
1520,13,8.0
1521,8,13.0
1522,13,8.0
1523,14,-2.0
1524,19,-7.0
1525,12,0.0
1526,17,4.0
1527,18,3.0
1528,16,5.0
1529,21,0.0
